1713182067,175,59,0.04,1.02,59,10,3354,220.47
1713182067,176,59,0.04,1.02,59,10,3356,220.21
1713182067,177,59,0.04,1.02,59,10,3376,220.36
1713182067,178,59,0.04,1.02,59,10,3396,220.61
1713182067,179,59,0.04,1.02,59,10,3416,220.8
1713182067,180,59,0.04,1.02,59,10,3436,220.96
1713182067,181,59,0.04,1.02,59,10,3456,220.96
1713182067,182,59,0.04,1.02,59,10,3476,220.76
1713182067,183,59,0.04,1.02,59,10,3496,220.67
1713182067,184,59,0.04,1.02,59,10,3516,220.66
1713182067,185,60,0.04,1.04,59,10,3534,219.98
1713182067,186,60,0.04,1.04,59,10,3535,219.93
1713182068,187,60,0.04,1.04,59,10,3555,220.01
1713182068,188,60,0.04,1.04,59,10,3575,219.95
1713182068,189,60,0.04,1.04,59,10,3595,220.1
1713182068,190,60,0.04,1.04,59,10,3615,220.24
1713182068,191,60,0.04,1.04,59,10,3635,220.23
1713182068,192,60,0.04,1.04,59,10,3655,220.46
1713182068,193,60,0.04,1.04,59,10,3675,220.65
1713182068,194,60,0.04,1.04,59,10,3695,219.77
1713182068,195,60,0.04,1.04,59,10,3698,219.72
1713182068,196,60,0.04,1.04,59,10,3718,219.75
1713182068,197,60,0.04,1.04,59,10,3738,219.73
1713182069,198,60,0.04,1.04,59,10,3758,219.76
1713182069,199,60,0.04,1.04,59,10,3778,219.93
